new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"43224",55.5625,0,325.375,0,19.0625
"43225",29.125,23.375,341.0625,0,6.4375
"43226",4.3125,1.5,387.375,0,6.8125
"43227",5.0625,0,394.9375,0,0
"43228",2.1875,22.625,375.1875,0,0
"43229",47.625,6.3125,346.0625,0,0
"43231",68.9375,133.25,123.9375,0,73.875
"43232",47.8125,16.9375,328.5,0,6.75
"43233",0,0,394.5,0,5.5
"43234",0,2.9375,394.5,0,2.5625
"43235",0,0,400,0,0
"43236",0,0,329.4375,0,70.5625
"43258",2.4375,9.25,152.5,0,235.8125
"43259",3.6875,29.8125,352.0625,0,14.4375
"43260",12.1875,0,387.8125,0,0
"43261",40.4375,3.0625,356.5,0,0
"43262",5.1875,10.4375,252.8125,0,131.5625
"43298",0,0,350.4375,0,49.5625
"43299",0,6.125,381.75,0,12.125
"43300",0,6.8125,376.5625,0,16.625
"43313",0,1.4375,283.0625,0,115.5
"43314",0,0.125,399.875,0,0
"43315",10.3125,5.125,382.1875,0,2.375
"43316",4.25,3,391.375,0,1.375
"43319",12.4375,7.0625,369.4375,0,11.0625
"43320",0,0,400,0,0
"43321",33,34.875,332.125,0,0
"43322",1.625,2.5,395.875,0,0
"43323",0,0,400,0,0
"43324",0,203.75,196.25,0,0
"43325",19.1875,235.6875,144.875,0,0.25
"43326",27.625,23.625,287.1875,0,61.5625
"43327",7.125,33.5,164.5625,0.6875,194.125
"43351",0,0,230.0625,0,169.9375
"43352",0,0,392,0,8
"43353",0,0,384.375,0,15.625
"43354",0,0,400,0,0
"43355",0,0,208.5625,0,191.4375
"43356",0,0,349.9375,0,50.0625
"43357",0,0,372,0,28
"43358",0,0,377.0625,0,22.9375
"43359",13.4375,0,356.4375,0,30.125
"43360",112.0625,0,127.8125,0,160.125
"43361",47.375,0,320.9375,0,31.6875
"43362",0,0,371,0,29
"43363",0,0,336.9375,0,63.0625
"43364",0,0,394.75,0,5.25
"43365",0,1.25,376.9375,0,21.8125
"43366",0,0,380.375,0,19.625
"43367",0,0,398.5625,0,1.4375
"43368",0,0,381,0,19
"43369",0,0,394.5,0,5.5
"43370",0,0,373.6875,0,26.3125
"43371",0,0,399.125,0,0.875
"43372",0,0,296.8125,0,103.1875
"43373",10,0,309.5,0,80.5
"43374",12.875,0,350.9375,0,36.1875
"43562",197.3125,4.4375,60.9375,32.6875,104.625
"43873",100.25,62.125,237.625,0,0
"43874",136.9375,1.4375,261.625,0,0
"43875",28.125,3.5625,368.3125,0,0
"43876",1.0625,2,396.9375,0,0
"43877",1.1875,174.25,224.5625,0,0
"43878",15.6875,154.875,229.4375,0,0
"43879",75.3125,2.75,321.9375,0,0
"43880",215.4375,1.875,182.6875,0,0
"43881",201.0625,29.0625,154.1875,0,15.6875
"43882",183.4375,13.5625,198.625,0,4.375
"43883",89.8125,1.875,287,0,21.3125
"43884",4.75,0,384.8125,0,10.4375
"43885",0,0,400,0,0
"43886",0,6,394,0,0
"43887",0,0,288.6875,0,111.3125
"43908",0,27.3125,184,0,188.6875
"43909",4.4375,21.4375,374.125,0,0
"43910",5.5625,10.5,383.9375,0,0
"43911",47.4375,51.75,263.25,0,37.5625
"43923",4.3125,56.75,319.25,0,19.6875
"43924",11.6875,22.75,182.125,0,183.4375
"43926",0,19.1875,200.625,0,180.1875
"43947",0,0,341.0625,0,58.9375
"43948",0,5.3125,392,0,2.6875
"43949",0,1.375,398.625,0,0
"43950",0,0,400,0,0
"43951",0,1.3125,378.125,0,20.5625
"43962",0,0,305.125,0,94.875
"43963",0,0,397.875,0,2.125
"43964",0,0,395.5625,0,4.4375
"43965",3.4375,1.9375,393.75,0,0.875
"43966",0,0,400,0,0
"43967",14.8125,6.9375,258.8125,0,119.4375
"43969",61.875,1.4375,306.1875,0,30.5
"43970",1.6875,2.75,395.5625,0,0
"43971",1,37,362,0,0
"43972",6.9375,68.6875,324.375,0,0
"43973",0,200.625,199.375,0,0
"43974",0,230.1875,169.8125,0,0
"43975",55.4375,65.6875,248.625,2.1875,28.0625
"43976",33.75,16.5625,265.1875,3.8125,80.6875
"44002",0,0,359.625,0,40.375
"44003",0,0,371.1875,0,28.8125
"44004",0,0,372,0,28
"44005",0,0,204.875,0,195.125
"44006",0,0,346.5625,0,53.4375
"44007",0,0,377.25,0,22.75
"44008",0,0,355.3125,0,44.6875
"44009",7.75,0,348.4375,0,43.8125
"44011",70.375,0,243.375,0,86.25
"44012",3.1875,0,334.5625,0,62.25
"44013",0.875,0,392.625,0,6.5
"44014",0,1.625,392.375,0,6
"44015",0,76.25,279.25,0,44.5
"44016",0,4.0625,360,0,35.9375
"44017",0,0,376.5,0,23.5
"44018",0,0,400,0,0
"44019",0,0,389.3125,0,10.6875
"44020",0,0,359.4375,0,40.5625
"44021",0,0,387.25,0,12.75
"44022",0,0,395.75,0,4.25
"44023",0,0,383.875,0,16.125
"44024",59.6875,0,316.5,0,23.8125
"44025",117.125,3.125,156.875,0,122.875
"44211",280.5625,17.4375,71.5625,16.6875,13.75
"44212",299.25,39.625,50.8125,10.3125,0
"44213",251.375,5.75,85.375,37.125,20.375
"44214",247,26.8125,107.5625,16.3125,2.3125
"44215",239.625,22.4375,79.375,58.5625,0
"44216",235.0625,2.375,83.1875,50.5,28.875
"44523",87.125,2.125,310.75,0,0
"44524",5.0625,2.5,387.1875,0,5.25
"44525",0,0,400,0,0
"44526",0,0.25,399.75,0,0
"44527",0,0.625,399.375,0,0
"44528",41.5625,2.75,355.6875,0,0
"44529",51.5625,3.0625,345.375,0,0
"44530",103.8125,1.25,294.9375,0,0
"44531",185.3125,21.25,193.4375,0,0
"44532",169.25,2.0625,226.1875,2.5,0
"44533",102.75,4.6875,291.125,0,1.4375
"44534",12.4375,59.3125,327.0625,0,1.1875
"44535",0,14.875,385.125,0,0
"44536",0,0,400,0,0
"44537",0,0,400,0,0
"44538",0,4,251.0625,0,144.9375
"44559",58.1875,18.125,248.4375,0,75.25
"44560",28,34.8125,337,0,0.1875
"44572",3.875,13.25,148.25,0,234.625
"44573",0.1875,7.25,392.5625,0,0
"44574",26.3125,7.6875,364.125,0,1.875
"44575",13.6875,19.4375,255.25,0,111.625
"44576",3.6875,19.375,375.3125,0,1.625
"44596",0,0,392.1875,0,7.8125
"44597",0,0,400,0,0
"44598",0,0,400,0,0
"44599",0,0,383.5625,0,16.4375
"44600",0,1.5625,398.4375,0,0
"44601",0,0,394.125,0,5.875
"44610",0,0,373.375,0,26.625
"44611",0,21.3125,332.5625,0,46.125
"44613",0,0,390.9375,0,9.0625
"44614",1.0625,10.0625,343.3125,0,45.5625
"44615",5.625,0,389.25,0,5.125
"44616",12.25,14.4375,242.375,0,130.9375
"44618",11.9375,6.0625,381.625,0,0.375
"44619",40,26.8125,325.75,0,7.4375
"44620",10.5625,4.4375,385,0,0
"44621",0,90.8125,309.1875,0,0
"44622",12.0625,187.125,196.8125,0,4
"44623",0,236.0625,162.25,0,1.6875
"44624",0,254.0625,145.9375,0,0
"44625",0,89.75,310.25,0,0
"44626",26.375,6.125,364.0625,3.4375,0
"44627",55.9375,29.5625,226.0625,4.0625,84.375
"44634",127.8125,23.0625,164.375,0,84.75
"44653",0,0,187.25,0,212.75
"44656",0,0,374.375,0,25.625
"44657",6.625,0,377.625,0,15.75
"44658",0.5625,0,366.625,0,32.8125
"44659",21.625,0,342.8125,0,35.5625
"44661",8.5625,0,325.5,0,65.9375
"44662",5.875,0,279.1875,0,114.9375
"44663",0.125,0,320.9375,0,78.9375
"44664",0,22.125,348.125,0,29.75
"44665",0,36.1875,313.5625,0,50.25
"44666",0,31.375,348.125,0,20.5
"44667",0,0,389,0,11
"44668",0,0,400,0,0
"44669",0,0,391,0,9
"44670",0,0,392.5,0,7.5
"44671",0,0,382.3125,0,17.6875
"44672",0,0,386.3125,0,13.6875
"44673",54.375,0,345.625,0,0
"44674",29.25,0,369.4375,0,1.3125
"44675",77,0,314.625,0,8.375
"44676",51,0,338.875,0,10.125
"44861",253,49.75,44.625,15,37.625
"44862",293.1875,48.125,55.5,3.1875,0
"44863",324.5,21.5625,46.9375,7,0
"44864",244.125,16.375,120.625,18.875,0
"44865",249.875,8.9375,127,12.5,1.6875
"44866",147.875,1.8125,245.3125,5,0
"44867",248.125,30.8125,86.4375,18.75,15.875
"45172",20.6875,78.25,107.875,0,193.1875
"45173",50.375,54.5,294.1875,0,0.9375
"45174",0,12.5,380.0625,0,7.4375
"45175",0,0,398.625,0,1.375
"45176",0,0,395.25,0,4.75
"45177",1.625,0,398.375,0,0
"45178",3.5625,1.375,391.875,0,3.1875
"45179",5,6.0625,388.9375,0,0
"45180",50.75,2.4375,343.1875,0,3.625
"45181",68.875,3.3125,327.8125,0,0
"45182",69.875,0,322.375,5.4375,2.3125
"45183",51.3125,1.375,297.25,0.25,49.8125
"45184",59.375,155.8125,176.4375,0,8.375
"45185",11.5625,135.0625,253.375,0,0
"45186",26.1875,187.3125,184.625,0,1.875
"45187",0.25,44.8125,346.75,0,8.1875
"45188",0,1.875,398.125,0,0
"45209",8.8125,7.25,270.9375,0,113
"45210",24.375,58.0625,306.75,0,10.8125
"45211",36.25,12.375,334.25,0,17.125
"45223",1.5625,2.6875,395.75,0,0
"45224",5.6875,5.5625,388.75,0,0
"45225",45.5625,99.75,254.6875,0,0
"45226",52.125,146.3125,201.5625,0,0
"45246",0,0,348.75,0,51.25
"45247",0,0,400,0,0
"45248",0,0,400,0,0
"45249",0,0,394,0,6
"45250",0,0,400,0,0
"45251",0,0,335.0625,0,64.9375
"45260",0,0,399.5625,0,0.4375
"45261",0,56.9375,343.0625,0,0
"45262",0,54.1875,344.9375,0,0.875
"45263",0,118.1875,277.5625,0,4.25
"45264",0,3.6875,396.3125,0,0
"45265",27.6875,9.5625,258.875,0,103.875
"45266",1.4375,18.4375,329.875,0,50.25
"45267",28,6.1875,365.8125,0,0
"45268",0,12.125,387.875,0,0
"45269",3,43.0625,332.9375,0,21
"45270",2.1875,0,397,0,0.8125
"45271",0,66.5,311.5,0,22
"45272",0,341,57.1875,0,1.8125
"45273",0,45.875,334.5625,0,19.5625
"45274",0,25,375,0,0
"45275",3.875,7.25,384.0625,1.3125,3.5
"45276",19.3125,10.4375,259.4375,0,110.8125
"45278",21.5625,16.8125,285.0625,0,76.5625
"45279",40.5625,57.875,297.1875,0,4.375
"45280",77.8125,6.6875,295.875,0,19.625
"45282",126.875,12.3125,257.25,0,3.5625
"45283",169.4375,37.4375,191.5,0,1.625
"45284",204.5,23.4375,172.0625,0,0
"45285",127.6875,16.5,237.25,0,18.5625
"45305",0,0,229.25,0,170.75
"45306",0,0,357.125,0,42.875
"45307",31.4375,0.8125,309.75,0,58
"45308",0.8125,0,359.3125,0,39.875
"45309",29.875,0,347.3125,0,22.8125
"45312",5.9375,0,320.6875,0,73.375
"45313",0,0,344.5625,0,55.4375
"45314",0,0,343.3125,0,56.6875
"45315",0,0,367,0,33
"45316",0,0,390.25,0,9.75
"45317",0,0,394.25,0,5.75
"45318",0,0,389.25,0,10.75
"45319",0,0,356.4375,0,43.5625
"45320",0,0,383.0625,0,16.9375
"45321",0,0,400,0,0
"45322",0,0,400,0,0
"45323",0,0,400,0,0
"45324",0,0,399.5,0,0.5
"45325",0,0,386.1875,0,13.8125
"45326",101.125,0,298.875,0,0
"45327",139.125,2.5,213.5625,0,44.8125
"45511",169.1875,49,24.9375,3.4375,153.4375
"45512",292.5625,47.8125,30.3125,29.3125,0
"45513",336.875,23.4375,33.75,5.9375,0
"45514",326.5625,12,52.375,9.0625,0
"45515",264.6875,37.375,90.4375,7.5,0
"45516",272.0625,5.875,122.0625,0,0
"45517",238.5625,22.5,117.0625,21.875,0
"45823",80.0625,44.5625,264.625,0,10.75
"45824",1.5,9.125,388.1875,0,1.1875
"45825",0,4.25,386.6875,0,9.0625
"45826",0,4.1875,387.875,0,7.9375
"45827",0,2.875,392.0625,0,5.0625
"45828",0,8.75,388.25,0,3
"45829",7.9375,0.9375,388.5625,0,2.5625
"45830",7.875,0,392.125,0,0
"45831",51.875,6.0625,336.0625,0,6
"45832",92.875,16.1875,272,0.9375,18
"45833",130.25,17.375,225.25,1.875,25.25
"45834",165.8125,4.625,223.9375,5.625,0
"45835",15.5625,65.1875,294.8125,0,24.4375
"45836",10,109.3125,266.625,1.125,12.9375
"45837",0,5.875,373.1875,0,20.9375
"45838",1.25,0,398.75,0,0
"45839",0.8125,4.1875,199.6875,0,195.3125
"45859",18.4375,8.5625,246.75,0,126.25
"45860",33.875,123.1875,199.0625,0,43.875
"45861",15.0625,12.8125,324.125,0,48
"45864",0,24.9375,264.6875,0,110.375
"45872",16.75,43.75,210,0,129.5
"45873",0,10.5,389.5,0,0
"45874",8.3125,3.75,387.9375,0,0
"45875",13.3125,98.125,288.5625,0,0
"45876",46.75,99.8125,220.5,0,32.9375
"45877",2.5,72.5625,196.625,0,128.3125
"45897",0,0,339.1875,0,60.8125
"45898",0,0,395.3125,0,4.6875
"45899",0,1.875,276.625,0,121.5
"45900",0,0.1875,390.4375,0,9.375
"45908",0,0,306.5,0,93.5
"45910",18.375,19.625,303.8125,1.1875,57
"45911",0.9375,93.6875,305.375,0,0
"45912",0.75,73.0625,326.1875,0,0
"45913",0,92.0625,307.9375,0,0
"45914",0,1.8125,398.1875,0,0
"45915",75.25,26.6875,277.25,4.0625,16.75
"45916",0.3125,8.6875,391,0,0
"45917",0,40.4375,359.5625,0,0
"45918",0,196.375,202.375,0,1.25
"45919",4.5,277,114.8125,0,3.6875
"45920",0,69,318.875,0,12.125
"45921",0,170.0625,229.9375,0,0
"45922",0,329.4375,65.5,0,5.0625
"45923",5.6875,163.3125,227.125,0,3.875
"45924",95.5,91.625,153.75,0.4375,58.6875
"45925",103.625,8.1875,177.5625,4.5625,106.0625
"45927",0,0,395.5625,0,4.4375
"45928",3.25,70.625,324.8125,0,1.3125
"45929",48.375,28.625,318.3125,0,4.6875
"45930",0,0,394.25,0,5.75
"45931",120.6875,39.6875,237.6875,0,1.9375
"45932",50,0.25,349.75,0,0
"45933",0,1.125,398.875,0,0
"45934",0,2,382.9375,0,15.0625
"45935",40.25,5.9375,353.8125,0,0
"45936",26.625,4.9375,278.25,0.8125,89.375
"45937",29.25,1.0625,178.0625,0,191.625
"45955",0,0,261.4375,0,138.5625
"45956",0,0,379.9375,0,20.0625
"45957",0.75,0,253.8125,0,145.4375
"45958",5.5625,0,360.3125,0,34.125
"45959",26.6875,0,270.6875,0,102.625
"45960",4.375,0,228.1875,0,167.4375
"45963",0,0,369.5625,0,30.4375
"45964",0,0,353,0,47
"45965",0,9.8125,352.5,0,37.6875
"45966",2.0625,22.875,363.9375,0,11.125
"45967",56.1875,0,335.625,0,8.1875
"45968",0.875,0,388.0625,0,11.0625
"45969",0,0,389.3125,0,10.6875
"45970",0,0,375.375,0,24.625
"45971",0,0,391.6875,0,8.3125
"45972",0,0,400,0,0
"45973",0,0,399.6875,0,0.3125
"45974",0,0,387.125,0,12.875
"45975",0,0,386.875,0,13.125
"45976",0,0,399.3125,0,0.6875
"45977",41.8125,0,353.3125,0,4.875
"45978",188.375,1.8125,112.1875,0,97.625
"46161",150.0625,18.8125,13,1.125,217
"46162",315.75,42.6875,30.6875,10.875,0
"46163",323.6875,56.4375,17.8125,2.0625,0
"46164",308,35.9375,23.0625,7.4375,25.5625
"46165",235.25,87.15625,60.84375,16.75,0
"46166",254.8125,13.1875,126.875,5.125,0
"46167",269.1875,3.25,126.75,0.8125,0
"46168",184.625,27.625,146.1875,9.375,32.1875
"46473",72.75,7.125,204.6875,0,115.4375
"46474",11.625,8.875,364.0625,0,15.4375
"46475",0,2.125,385.6875,0,12.1875
"46476",10.6875,11.375,377.9375,0,0
"46477",0,3,397,0,0
"46478",8.8125,15.1875,371,0,5
"46479",0,0,399.0625,0,0.9375
"46480",0,0,398.6875,0,1.3125
"46481",0,1.25,326.8125,0,71.9375
"46482",2.8125,14.875,200,0,182.3125
"46483",9.75,25.4375,169.25,0,195.5625
"46484",27.8125,27.875,177.3125,0,167
"46485",18.5625,63.75,80,0,237.6875
"46509",26.8125,16.9375,290,0,66.25
"46510",4.5,209.375,186.125,0,0
"46511",0,20.0625,360.9375,0,19
"46513",0,4.875,268.875,0,126.25
"46514",0,0,398.375,0,1.625
"46515",0,1.75,281.3125,0,116.9375
"46522",43.75,5.9375,350.3125,0,0
"46523",81.5625,4.25,314.1875,0,0
"46524",92.625,77.3125,230.0625,0,0
"46525",47.125,118.8125,208.8125,0,25.25
"46526",35,197.6875,149.3125,0,18
"46527",30.6875,292.875,74.875,0,1.5625
"46528",62.25,93.5625,189.125,0,55.0625
"46532",0,6,379,0,15
"46533",7.375,3.25,351.875,0,37.5
"46558",0,0,226.9375,0,173.0625
"46559",0,0,398.875,0,1.125
"46560",0,0,393.1875,0,6.8125
"46561",0,0,399.375,0,0.625
"46562",0,7,388.6875,0,4.3125
"46563",0,127.375,272.625,0,0
"46564",0,6.125,393.4375,0,0.4375
"46565",12.125,1.1875,384.4375,0,2.25
"46566",0,0.9375,395.0625,0,4
"46567",0,58.3125,341.6875,0,0
"46568",0.5625,342.5625,55.75,0,1.125
"46569",8.5625,223.3125,168.125,0,0
"46570",63.6875,16.1875,320.125,0,0
"46571",0,96.5,303.5,0,0
"46572",6.5625,13.0625,380.375,0,0
"46573",40.0625,82.8125,277.125,0,0
"46574",46.3125,7.5625,346.125,0,0
"46575",106.6875,7.875,285.4375,0,0
"46576",6.5,0.6875,391.75,0,1.0625
"46577",0,0,400,0,0
"46578",0,21.1875,378.8125,0,0
"46579",38.6875,85.75,271.9375,0,3.625
"46580",0,0,400,0,0
"46581",19.6875,1.3125,379,0,0
"46582",0,0,400,0,0
"46583",0,0,400,0,0
"46584",0,1.875,398.125,0,0
"46585",11.9375,0.625,387.4375,0,0
"46586",68.875,6,325.125,0,0
"46587",64.125,0.75,324.875,0,10.25
"46613",0,0,202.9375,0,197.0625
"46616",64.375,0.8125,128.0625,122.375,84.375
"46617",312.8125,0,67.6875,2.625,16.875
"46618",87.5,0,311.25,0,1.25
"46619",0,0,394.3125,0,5.6875
"46620",0,0,391.5625,0,8.4375
"46621",0,0,354.4375,0,45.5625
"46622",0,0,364.5,0,35.5
"46623",0,0,356.75,0,43.25
"46624",0,0,361.0625,0,38.9375
"46625",0,0,383,0,17
"46626",0,0,400,0,0
"46627",0,0,399.5,0,0.5
"46628",2.75,0,395,0,2.25
"46629",58.25,0,171.9375,0,169.8125
"46812",287.375,77.1875,26.875,0.8125,7.75
"46813",290.8125,61.375,38.4375,9.375,0
"46814",260.9375,78.4375,26.5,34.125,0
"46815",0,117.8125,92.0625,189.0625,1.0625
"46816",304.6875,41.5625,39.6875,14.0625,0
"46817",201.875,33.25,156.3125,8.5625,0
"46818",217.5,16.625,152.875,13,0
"46819",141.5,37.1875,49.0625,0.75,171.5
"47125",30.875,0,367.875,0,1.25
"47126",31.375,1.5,367.125,0,0
"47127",0,5.5,394.5,0,0
"47128",0,2.375,363.5,0,34.125
"47129",0,0,395.75,0,4.25
"47133",2.0625,1.75,339.0625,0,57.125
"47134",2.9375,0,381.625,0,15.4375
"47135",0,11.5,354.75,0,33.75
"47136",0,11.125,346.5,0,42.375
"47159",0,98.25,82.1875,0,219.5625
"47160",0,105,295,0,0
"47161",16.875,0.75,379.125,0,3.25
"47163",0,30.875,160.6875,0,208.4375
"47164",0,11.375,388.625,0,0
"47165",0,1.8125,395.3125,0,2.875
"47166",23.125,18.6875,303.125,0,55.0625
"47170",42.6875,12.75,164.375,0,180.1875
"47171",7.4375,5.9375,368.4375,0,18.1875
"47172",23,0,375.9375,0,1.0625
"47173",65.4375,10.5,324.0625,0,0
"47174",23,36.4375,340.5625,0,0
"47175",30.8125,45.375,323.8125,0,0
"47176",40.625,119,238.125,0,2.25
"47177",72.6875,41.375,285.9375,0,0
"47178",77.375,100.3125,210.9375,0,11.375
"47181",0,22.9375,244.625,0,132.4375
"47182",0,19.5,378.625,0,1.875
"47183",12.6875,11.4375,375.625,0,0.25
"47184",0,0,357.125,0,42.875
"47209",0,0,400,0,0
"47210",0,0,386.75,0,13.25
"47211",0,0,386.375,0,13.625
"47212",0,0,394.8125,0,5.1875
"47213",0,0,400,0,0
"47214",0,0,400,0,0
"47215",0,4.875,393.1875,0,1.9375
"47216",0,0,400,0,0
"47217",0,0,399.9375,0,0.0625
"47218",3.4375,2.9375,393.625,0,0
"47219",10.375,36.375,353.25,0,0
"47220",3.1875,0,396.8125,0,0
"47221",0,4.0625,395.9375,0,0
"47222",1.6875,19.25,379.0625,0,0
"47223",46.4375,15.8125,337.75,0,0
"47224",68.6875,4.375,326.9375,0,0
"47225",13.0625,5.375,381.5625,0,0
"47226",0,0.3125,399.6875,0,0
"47227",0,3.25,396.75,0,0
"47228",0,0,398.875,0,1.125
"47229",0,17,383,0,0
"47230",0,0,398.4375,0,1.5625
"47231",0,0,400,0,0
"47232",0,3,396.1875,0,0.8125
"47233",13.25,0,384.3125,0,2.4375
"47234",0,0,400,0,0
"47235",0,0.9375,396.9375,0,2.125
"47236",8.1875,0,370.25,0,21.5625
"47265",150.5625,0,70.1875,8.1875,171.0625
"47266",132.75,0,250.125,13.9375,3.1875
"47268",85.0625,0,313.875,0,1.0625
"47269",59.25,0,338.75,0,2
"47270",34.25,0,364.5625,0,1.1875
"47271",0,0,359.75,0,40.25
"47272",0,0,379.0625,0,20.9375
"47273",0,0,393.875,0,6.125
"47274",0,0,397.0625,0,2.9375
"47275",0,0,392.5625,0,7.4375
"47276",0,0,400,0,0
"47277",0,0,387.3125,0,12.6875
"47278",0,0,398.6875,0,1.3125
"47279",63.8125,0,307.9375,0,28.25
"47463",136.75,16.8125,23.5,40.5625,182.375
"47465",0,7.7295,22.208,332.1875,37.875
"47466",158,105.25,107,29.75,0
"47467",252.875,18.0625,119,10.0625,0
"47468",245.5625,28.375,124.875,1.1875,0
"47469",218.25,38.1875,128,2.1875,13.375
"47775",12.625,1.5,187.625,0,198.25
"47782",11.5,34.625,345.375,0,8.5
"47783",0,0,400,0,0
"47784",0,0,400,0,0
"47785",1.1875,0.6875,383.9375,0,14.1875
"47786",0.125,2.375,393.8125,0,3.6875
"47787",0,0.5,399.5,0,0
"47788",0,3,359.375,0,37.625
"47810",0,97.75,302.25,0,0
"47811",3.4375,104,292.5625,0,0
"47814",0,116.8125,283.1875,0,0
"47815",6,115.9375,278.0625,0,0
"47816",1.75,0,398.25,0,0
"47817",0,5.625,392.75,0,1.625
"47820",22.5625,0,377.4375,0,0
"47821",0.75,0,397.9375,0,1.3125
"47822",5.125,1.625,393.125,0,0.125
"47823",3.6875,177.6875,218.625,0,0
"47824",28.0625,161.125,168.75,0,42.0625
"47825",19.6875,34.625,244.6875,0,101
"47826",1.5625,80.0625,301.4375,0,16.9375
"47827",2.375,211.125,186.5,0,0
"47828",3.1875,156.5625,237.25,0,3
"47832",13.9375,1.625,383.1875,0,1.25
"47833",0,0,400,0,0
"47834",3.4375,0,396.4375,0,0.125
"47835",0,0,190.8125,0,209.1875
"47858",0,0,182.5625,0,217.4375
"47859",0,0,389.75,0,10.25
"47860",0,0,355.125,0,44.875
"47861",0,0,391.8125,0,8.1875
"47862",0,0,384.125,0,15.875
"47863",0,0,395.4375,0,4.5625
"47864",0,0,400,0,0
"47865",0,9.3125,384.625,0,6.0625
"47866",0,119.6875,278,0,2.3125
"47867",0,156.75,243.25,0,0
"47868",0,73.9375,326.0625,0,0
"47869",1.1875,57.0625,341.75,0,0
"47870",23.5,101.875,255.5,0,19.125
"47871",12.5625,48.875,303.9375,19.8125,14.8125
"47872",37.1875,0.375,343.3125,19.125,0
"47873",8.6875,8.9375,382.375,0,0
"47874",0,3.5625,396.4375,0,0
"47875",0,0,400,0,0
"47876",0,0,400,0,0
"47877",0,3.5,396.5,0,0
"47878",0,2.9375,397.0625,0,0
"47879",0,0,397.3125,0,2.6875
"47880",0,0,400,0,0
"47881",0,0,400,0,0
"47882",0,1.3125,398.6875,0,0
"47883",8.8125,5.625,376.9375,0,8.625
"47884",90.5,2.8125,195.6875,0,111
"47885",23.25,1.4375,191.75,0,183.5625
"47919",156.0625,1.5625,49.25,0,193.125
"47920",179.5,0,220.5,0,0
"47921",14.125,0,385.25,0,0.625
"47922",0,0,386.0625,0,13.9375
"47923",0,0,394.6875,0,5.3125
"47924",0,0,400,0,0
"47925",0,0,398.25,0,1.75
"47926",0,0,387.25,0,12.75
"47927",0,0,389.875,0,10.125
"47928",0,0,397.5625,0,2.4375
"47929",0,0,394.625,0,5.375
"47930",2.0625,0,287.1875,0,110.75
"48115",0,3.0007,1.9368,155.5,239.5625
"48116",219.3125,49.25,78.6875,52.75,0
"48117",257.6875,14.375,110.9375,17,0
"48118",178.125,15.9375,195.0625,10.875,0
"48119",284.5,25,85.4375,5.0625,0
"48120",123.25,32.8125,29.3125,4.0625,210.5625
"48432",0.6875,6.8125,392.5,0,0
"48433",0,0,382.8125,0,17.1875
"48434",0,7.5625,392.4375,0,0
"48435",1.375,4.25,394.375,0,0
"48436",0.0625,3.1875,396.75,0,0
"48437",0,7.5625,373.25,0,19.1875
"48438",0,0,393.8125,0,6.1875
"48439",0,2.5,364.4375,0,33.0625
"48459",0,2.0625,237.6875,0,160.25
"48460",0,138.9375,261.0625,0,0
"48461",15.8125,162.8125,221.375,0,0
"48462",19.375,35.125,288.875,0,56.625
"48464",24.875,110.125,210.5,0,54.5
"48465",0,150.8125,249.1875,0,0
"48466",0,15.375,384.625,0,0
"48467",14.4375,5.8125,375,0,4.75
"48470",13.5,12.5,374,0,0
"48471",10.75,36.125,353.125,0,0
"48472",6.125,231.4375,161.8125,0,0.625
"48473",19.625,115.8125,213.625,0,50.9375
"48474",13.1875,43.6875,172.875,0,170.25
"48475",3.875,36.5625,357.3125,0,2.25
"48476",1,136.625,255.5625,0,6.8125
"48477",34.75,124.875,239.3125,1.0625,0
"48478",4.625,126.6875,159.5625,0,109.125
"48482",0.125,1.75,398.125,0,0
"48483",0,0,398.125,0,1.875
"48484",0,0,400,0,0
"48485",0,4.25,224.125,0,171.625
"48510",0,0,320.875,0,79.125
"48511",0,0,361,0,39
"48512",0,0,391.3125,0,8.6875
"48513",0,0,398.4375,0,1.5625
"48514",0,0,396.8125,1.75,1.4375
"48515",0,0,359.4375,8.8125,31.75
"48516",0,0,400,0,0
"48517",0,0,400,0,0
"48518",0,0,400,0,0
"48519",3.9375,47.75,348.3125,0,0
"48520",22.75,9.625,359.9375,0,7.6875
"48522",121,9.1875,255.875,9.25,4.6875
"48523",37.5625,0,362.4375,0,0
"48524",0,0,365.75,0,34.25
"48525",0,0,382.5625,0,17.4375
"48526",1.375,1,397.625,0,0
"48527",0,0,400,0,0
"48528",0,3.125,396.875,0,0
"48529",0,38.0625,357.3125,0,4.625
"48530",0,0,400,0,0
"48531",12.4375,2.3125,385.25,0,0
"48532",18,16.5,365.5,0,0
"48533",30.625,16.5625,347.9375,1,3.875
"48565",16.6875,0,200.9375,0,182.375
"48570",146.3125,0,91.8125,0,161.875
"48571",144.8125,0,248.5625,0,6.625
"48572",0,0,362.4375,0,37.5625
"48573",0,0,357.8125,0,42.1875
"48574",0,0,388.3125,0,11.6875
"48575",0,0,390.5625,0,9.4375
"48576",0,0,364.5,0,35.5
"48577",0,0,382.4375,0,17.5625
"48578",0,0,396.3125,0,3.6875
"48579",0,0,397.5625,0,2.4375
"48580",80.875,0,313.5625,0,5.5625
"48765",23.6666,53.9896,30.4896,72.4167,219.4375
"48766",236.0625,39.4375,27.9375,96.5625,0
"48767",340.25,28.4375,18.8125,12.5,0
"48768",263.875,6.8125,103.5,25.8125,0
"48769",216.5625,45,77.5625,60.875,0
